time,reference_height,computed_height,simulator_height
1.3860000000000001,0.8948101791705526,0.8908743634406127,0.9564896790760643
1.4060000000000001,0.8948101791705526,0.8909467987269286,0.9565940922639394
1.427,0.8948101791705526,0.8910348604835914,0.9567193870175608
1.447,0.8948101791705526,0.8911275785489918,0.9568585051109112
1.467,0.8948101791705526,0.8912277213645173,0.9570177725367613
1.487,0.8948101791705526,0.8913319390743017,0.957196983459105
1.5070000000000001,0.8948101791705526,0.8914388344925819,0.9573960307120256
1.5270000000000001,0.8948101791705526,0.8915478076705107,0.9576121566336121
1.548,0.8948101791705526,0.8916617522824842,0.95785329111066
1.568,0.8948101791705526,0.8917673377434435,0.9580934794508134
1.588,0.8948101791705526,0.8918695585125617,0.9583416956458594
1.608,0.8948101791705526,0.89196744958376,0.9585950799280972
1.6280000000000001,0.8948101791705526,0.8920617465937287,0.9588516207963886
1.6480000000000001,0.8948101791705526,0.8921529972435944,0.9591091072005079
1.669,0.8948101791705526,0.8922420060577753,0.9593790744472741
1.689,0.8948101791705526,0.8923228153548709,0.9596349161300523
1.709,0.8948101791705526,0.8924087451214685,0.9598907976344591
1.729,0.8948101791705526,0.8924902360993816,0.9601437114813302
1.749,0.8948101791705526,0.8925695579987974,0.960395030202704
1.7690000000000001,0.8948101791705526,0.8926480778864803,0.9606444944338538
1.7890000000000001,0.8948101791705526,0.8927263571642422,0.9608922384585097
1.81,0.8948101791705526,0.8928088589378088,0.9611506450240366
1.83,0.8948101791705526,0.8928883152728145,0.9613951762088291
1.85,0.8948101791705526,0.8929688135213297,0.9616381906424442
1.87,0.8948101791705526,0.89305063176141,0.9618796507679368
1.8900000000000001,0.8948101791705526,0.8931339817382797,0.9621194701151502
1.9100000000000001,0.8948101791705526,0.8932193722037503,0.9623575213343816
1.931,0.8948101791705526,0.893311155900878,0.962605364954516
1.951,0.8948101791705526,0.8934003561783472,0.9628379549735685
1.971,0.8948101791705526,0.8934903639512988,0.9630645596940827
1.991,0.8948101791705526,0.8935804528755629,0.9632839119963725
2.011,0.8948101791705526,0.8936716594990948,0.9634983590085509
2.031,0.8948101791705526,0.8937660596027557,0.9637117259947556
2.051,0.8948101791705526,0.8938702444135542,0.963930372906265
2.071,0.8948101791705526,0.8939905394169747,0.9641581109934927
2.091,0.8948101791705526,0.8941198523488115,0.9643898056751388
2.111,0.8948101791705526,0.8942669734194854,0.9646405812245509
2.1310000000000002,0.8948101791705526,0.8944261595521713,0.9648954670016281
2.1510000000000002,0.8948101791705526,0.8945960351941512,0.9651456730622364
2.1710000000000003,0.8948101791705526,0.8947690652486372,0.9653842527803778
2.192,0.8948101791705526,0.8949510012515579,0.9656255663424568
2.212,0.8948101791705526,0.895124902654366,0.9658502112514532
2.232,0.8948101791705526,0.8952987107607904,0.9660728707037146
2.2520000000000002,0.8948101791705526,0.8954716934299061,0.9662960650459824
2.2720000000000002,0.8948101791705526,0.8956419203938446,0.966520406993777
2.2920000000000003,0.8948101791705526,0.8958052086867935,0.9667440185936627
2.313,0.8948101791705526,0.895969047070043,0.9669767123468977
2.333,0.8948101791705526,0.8961184744079231,0.9671953448787649
2.353,0.8948101791705526,0.8962619496029393,0.9674101910441026
2.373,0.8948101791705526,0.8963999131549538,0.9676209251634975
2.3930000000000002,0.8948101791705526,0.896531991859168,0.9678289916072402
2.4130000000000003,0.8948101791705526,0.8966587055071747,0.9680338118906994
2.434,0.8948101791705526,0.8967882898224222,0.9682439297247579
2.454,0.8948101791705526,0.8969088767967003,0.9684384745424429
2.474,0.8948101791705526,0.8970267036980726,0.9686279535363291
2.494,0.8948101791705526,0.8971423338066599,0.9688127556075227
2.5140000000000002,0.8948101791705526,0.8972562107392863,0.9689892501650195
2.5340000000000003,0.8948101791705526,0.8973683989495772,0.9691647549442287
2.5540000000000003,0.8948101791705526,0.8974776019216208,0.9693426556074218
2.575,0.8948101791705526,0.8975885327021812,0.9695315344569828
2.595,0.8948101791705526,0.8976957913797866,0.9697090087542242
2.615,0.8948101791705526,0.8978049763508446,0.9698818335522702
2.6350000000000002,0.8948101791705526,0.8979150882496598,0.970049775633074
2.6550000000000002,0.8948101791705526,0.8980210916374202,0.9702135938522037
2.6750000000000003,0.8948101791705526,0.8981222240923958,0.9703732977919854
2.696,0.8948101791705526,0.8982253449284041,0.9705374641736838
2.716,0.8948101791705526,0.8983259454999577,0.9706877502279293
2.736,0.8948101791705526,0.8984285810755085,0.9708320711996685
2.7560000000000002,0.8948101791705526,0.8985302617968535,0.9709722944058204
2.7760000000000002,0.8948101791705526,0.8986272568968495,0.9711107350579221
2.7960000000000003,0.8948101791705526,0.8987197885397801,0.971247715129509
2.817,0.8948101791705526,0.8988180852713413,0.9713878783605255
2.837,0.8948101791705526,0.8989132472418957,0.9715162577309844
2.857,0.8948101791705526,0.8990079944609612,0.9716432685894416
2.8770000000000002,0.8948101791705526,0.8991017527141605,0.9717721027805842
2.8970000000000002,0.8948101791705526,0.8991961627436283,0.9718957204434382
2.9170000000000003,0.8948101791705526,0.8992902270896616,0.9720143647618454
2.9370000000000003,0.8948101791705526,0.899381936030092,0.9721332091615406
2.958,0.8948101791705526,0.8994781684272678,0.9722533036414224
2.978,0.8948101791705526,0.8995675873684079,0.9723644847393297
2.998,0.8948101791705526,0.899656239223936,0.9724727192559786
3.0180000000000002,0.8948101791705526,0.8997422291978953,0.9725627973677955
3.0380000000000003,0.8948101791705526,0.8998275833052354,0.9726066543813082
3.0580000000000003,0.8948101791705526,0.8999114519896755,0.9726060855388882
3.079,0.8948101791705526,0.8999975570049331,0.9725615710142105
3.099,0.8948101791705526,0.900076679613751,0.9724811734266647
3.119,0.8948101791705526,0.9001524865675417,0.9723671488959482
3.1390000000000002,0.8948101791705526,0.9002245071183816,0.9722223987576591
3.1590000000000003,0.8948101791705526,0.9002921400380437,0.9720492966817864
3.1790000000000003,0.8948101791705526,0.900354832007689,0.9718497579189931
3.1990000000000003,0.8948101791705526,0.9004123011925634,0.9716253661465164
3.22,0.8948101791705526,0.9004665380492459,0.9713644939444515
3.24,0.8948101791705526,0.9005123951511832,0.9710933603511489
3.2600000000000002,0.8948101791705526,0.9005527398298093,0.9708015679299864
3.2800000000000002,0.8948101791705526,0.9005875723702823,0.9704906933714511
3.3000000000000003,0.8948101791705526,0.9006172694045043,0.9701624174838444
3.3200000000000003,0.8948101791705526,0.9006421062486514,0.9698184926257915
3.341,0.8948101791705526,0.9006632563301404,0.9694424848800004
3.361,0.8948101791705526,0.9006791361918943,0.9690720648406791
3.3810000000000002,0.8948101791705526,0.9006910752671775,0.9686914071406493
3.4010000000000002,0.8948101791705526,0.9006994742331471,0.9683021998508352
3.4210000000000003,0.8948101791705526,0.9007048313073183,0.967906049803213
3.4410000000000003,0.8948101791705526,0.900707020860096,0.967504469374576
3.462,0.8948101791705526,0.9007066891671004,0.9670785078067343
3.482,0.8948101791705526,0.900703978647841,0.9666700919799978
3.5020000000000002,0.8948101791705526,0.9006991289818702,0.9662602251793281
3.5220000000000002,0.8948101791705526,0.9006922122669786,0.9658500077553009
3.5420000000000003,0.8948101791705526,0.900683846239509,0.9654404465149293
3.5620000000000003,0.8948101791705526,0.9006738809405578,0.9650324603873479
3.5820000000000003,0.8948101791705526,0.9006625869775251,0.9646268861437901
3.603,0.8948101791705526,0.9006494930392487,0.964204459419818
3.623,0.8948101791705526,0.9006360699742141,0.9638061262581616
3.6430000000000002,0.8948101791705526,0.9006217486496924,0.9634123016962434
3.6630000000000003,0.8948101791705526,0.9006066685042546,0.9630235380602504
3.6830000000000003,0.8948101791705526,0.9005910159436974,0.9626403268573017
3.7030000000000003,0.8948101791705526,0.90057478336064,0.9622631016984916
3.724,0.8948101791705526,0.9005572700683884,0.9618738715556338
3.744,0.8948101791705526,0.9005401282093913,0.9615100454069204
3.7640000000000002,0.8948101791705526,0.9005227265512232,0.9611532019275631
3.7840000000000003,0.8948101791705526,0.9005050826617439,0.9608035713580477
3.8040000000000003,0.8948101791705526,0.9004872421163418,0.9604613416512325
3.8240000000000003,0.8948101791705526,0.9004692768638857,0.9601266616112295
3.845,0.8948101791705526,0.9004502078867063,0.9597834960956324
3.865,0.8948101791705526,0.9004319226676348,0.9594646104698406
3.8850000000000002,0.8948101791705526,0.9004136229371864,0.9591535203827617
3.9050000000000002,0.8948101791705526,0.9003952245063054,0.9588502486073672
3.9250000000000003,0.8948101791705526,0.9003766592123126,0.9585547941134899
3.9450000000000003,0.8948101791705526,0.9003582308568467,0.9582671346082068
3.9650000000000003,0.8948101791705526,0.9003396598916441,0.9579872288135085
3.986,0.8948101791705526,0.9003202216825776,0.9577016089331714
4.006,0.900611625493922,0.9003107838898458,0.9574478910178581
4.027,0.9039052696152553,0.9005665873285446,0.9574925121076462
4.048,0.9071804829641895,0.9011671062430924,0.9579335511340927
4.0680000000000005,0.9102695590042544,0.9020165916113697,0.9586683766648425
4.089,0.913467847640589,0.9031601464542098,0.9597204940161598
4.11,0.9166060995204163,0.9045236704345618,0.9610151342906994
4.131,0.9196706603700149,0.9060722930765635,0.9625123788902479
4.152,0.922648196539226,0.9077732300724011,0.9641770297349364
4.173,0.9255257530150595,0.9095955991841417,0.965977497332664
4.1930000000000005,0.9281618709817478,0.9114171381359071,0.9677919253865447
4.214,0.9308085925325573,0.9133927755562881,0.9697754880497926
4.235,0.9333198291836403,0.9154057020663953,0.9718135266111686
4.256,0.935684654752547,0.9174300605084856,0.9738804661583428
4.277,0.9378927800793062,0.9194405741364061,0.9759512648478137
4.298,0.9399345977937077,0.9214136045085914,0.9780014300935953
4.3180000000000005,0.9417164326230602,0.9232377137826333,0.9799130077473736
4.339,0.9434086477248242,0.9250753335056232,0.9818551742718157
4.36,0.9449105561314526,0.926814883376697,0.9837093989027564
4.381,0.9462156231639984,0.9284395491961065,0.985455396235946
4.402,0.9473181705840126,0.9299338672085787,0.9870745961134788
4.423,0.9482134012990882,0.9312844787225981,0.9885502267171437
4.4430000000000005,0.9488696847907087,0.9324264096467876,0.9898084884380983
4.464,0.949349769034152,0.9334640974295197,0.9909627527358162
4.485,0.9496136972562501,0.9343284174638242,0.9919351350092755
4.506,0.949660321127192,0.9350119640527916,0.9927163573362128
4.527,0.9494894377903812,0.9355093085714745,0.9932988589780771
4.548,0.9491017907450473,0.9358159107432287,0.9936766630590779
4.5680000000000005,0.9485326096865613,0.9359276666850438,0.9938420106723481
4.589,0.9477274745975942,0.9358539664487511,0.9938083343472353
4.61,0.9467132419558628,0.9355835138638988,0.993560330120989
4.631,0.9454943246034965,0.9351166060747599,0.9930971293877286
4.652,0.9440760259488288,0.9344543541803827,0.9924189748990107
4.673,0.9424645168917083,0.9335993782980639,0.9915279014990012
4.6930000000000005,0.940756523939631,0.9326096613696615,0.9904847024149911
4.714,0.938788744036981,0.9313890720861765,0.9891864420654942
4.735,0.9366507582570821,0.9299879267576849,0.9876847904173105
4.756,0.9343518687987918,0.9284124222079964,0.985985518562141
4.777,0.9319020779395312,0.926669664643481,0.9840954008670614
4.798,0.9293120445162045,0.9247674805283206,0.9820222796171244
4.8180000000000005,0.9267252661144953,0.9228160664723559,0.9798858589183189
4.839,0.9238944180503714,0.92062943487646,0.9774819751697951
4.86,0.9209581680864052,0.9183121060129944,0.9749241724414894
4.881,0.917929291602731,0.915875429532778,0.9722241541157028
4.902,0.9148209669897903,0.9133309463740041,0.969394460101219
4.923,0.9116467183102477,0.910691473676251,0.9664483930287727
4.9430000000000005,0.9085749680213621,0.9081011062712941,0.9635472108075572
4.964,0.9053120227518257,0.9053133976741798,0.9604147913048064
4.985,0.9020245260436337,0.9024700869722386,0.9572089248894076
5.006,0.8987267815223812,0.8995849257487543,0.9539450989551463
5.027,0.8954331374010479,0.8966724019943048,0.9506391305451116
5.048,0.8921579240521138,0.8937465454489805,0.9473070618038656
5.0680000000000005,0.8890688480120488,0.8909609953844607,0.9441242346222207
5.089,0.8858705593757142,0.888050988769032,0.940788000585218
5.11,0.8827323074958869,0.8851704195892427,0.937473629343622
5.131,0.8796677466462883,0.8823332038863364,0.9341972657631006
5.152,0.8766902104770772,0.8795534589770707,0.930974873613281
5.173,0.8738126540012437,0.8768449195432799,0.9278221589559208
5.1930000000000005,0.8711765360345554,0.8743436648122697,0.9248984239061774
5.214,0.8685298144837459,0.871812019929843,0.921925687933639
5.235,0.8660185778326629,0.8693896722176594,0.919066795408493
5.256,0.8636537522637563,0.8670886821489264,0.9163357355631261
5.277,0.861445626936997,0.8649202976526139,0.9137459013000798
5.298,0.8594038092225955,0.8628953816884913,0.9113100308608203
5.3180000000000005,0.8576219743932431,0.86110949890743,0.9091443080958853
5.339,0.855929759291479,0.8593931263907236,0.9070430000301696
5.36,0.8544278508848506,0.8578479830875025,0.9051289204758631
5.381,0.8531227838523048,0.8564819127341771,0.9034117069253667
5.402,0.8520202364322906,0.8553019927231554,0.9019001020137903
5.423,0.851125005717215,0.8543143630844495,0.9006019167922876
5.4430000000000005,0.8504687222255947,0.8535574197851277,0.8995702425759878
5.464,0.8499886379821512,0.8529597829865642,0.8987075590529892
5.485,0.8497247097600531,0.8525674843375831,0.8980756261823898
5.506,0.8496780858891112,0.8523832139975172,0.897678293469028
5.527,0.849848969225922,0.8524084595352519,0.8975183578586908
5.548,0.8502366162712559,0.8526439893116746,0.897597551924552
5.5680000000000005,0.8508057973297419,0.853063659131323,0.897895911001756
5.589,0.851610932418709,0.8537081029917796,0.8984428970526503
5.61,0.8526251650604404,0.854559311063816,0.8992278644552398
5.631,0.8538440824128067,0.8556142660043632,0.9002476818838354
5.652,0.8552623810674744,0.8568690567944908,0.9014997393412711
5.673,0.8568738901245949,0.8583185837255595,0.902979609809712
5.6930000000000005,0.8585818830766722,0.8598748911221634,0.9045955387619191
5.714,0.8605496629793222,0.861687066133075,0.906502573367338
5.735,0.8626876487592211,0.8636744642659626,0.9086173881839757
5.756,0.8649865382175114,0.8658287845332812,0.9109312936208598
5.777,0.867436329076772,0.8681410800963941,0.9134347325179831
5.798,0.8700263625000987,0.8706017078809045,0.9161173242156205
5.8180000000000005,0.8726131409018079,0.8730737886770201,0.9188285252788941
5.839,0.8754439889659318,0.8757938785503038,0.9218280270443769
5.86,0.878380238929898,0.8786303140383457,0.9249715964860477
5.881,0.8814091154135723,0.8815710490538777,0.9282459756770293
5.902,0.8845174400265129,0.8846035533612266,0.9316372853931466
5.923,0.8876916887060555,0.8877149799419317,0.9351310724157422
5.9430000000000005,0.8907634389949411,0.8907395417978032,0.9385400658646106
5.964,0.8940263842644776,0.8939665223760445,0.9421903793710082
5.985,0.8973138809726695,0.8972324155690032,0.9458977968184098
6.006,0.900611625493922,0.900523158150202,0.949646290682411
6.027,0.9039052696152553,0.9038246575509856,0.9534195840522597
6.048,0.9071804829641895,0.9071225578926673,0.9572012457469375
6.0680000000000005,0.9102695590042544,0.9102472852838563,0.9607955046213394
6.089,0.913467847640589,0.9134974504984229,0.9645459222392285
6.11,0.9166060995204162,0.9167024308167692,0.968256032056501
6.131,0.9196706603700149,0.9198483310251238,0.9719095479727253
6.152,0.922648196539226,0.9229216299387678,0.9754904246139231
6.173,0.9255257530150595,0.9259090440604824,0.9789829445892909
6.1930000000000005,0.9281618709817478,0.9286627187315148,0.9822129934973209
6.214,0.9308085925325573,0.9314458643821825,0.9854893196518727
6.235,0.9333198291836403,0.9341065732084713,0.9886335528827295
6.256,0.9356846547525469,0.9366336599746437,0.9916320204202977
6.277,0.9378927800793062,0.9390162402459746,0.9944718772888184
6.298,0.9399345977937077,0.9412444851856077,0.9971410287343121
6.3180000000000005,0.9417164326230602,0.9432148257843129,0.9995141242271744
6.339,0.9434086477248242,0.9451159625436586,1.0018186627804007
6.36,0.9449105561314526,0.9468382572313888,1.0039224590240388
6.381,0.9462156231639984,0.948374880228895,1.0058176144057274
6.402,0.9473181705840126,0.9497204468583275,1.0074975959895631
6.423,0.9482134012990882,0.9508709371119592,1.0089573790642385
6.4430000000000005,0.9488696847907085,0.9517821938932077,1.010139811766411
6.464,0.949349769034152,0.9525445795760256,1.0111625354243132
6.485,0.9496136972562501,0.9531172083624834,1.0119721228343026
6.506,0.949660321127192,0.9534799041470341,1.0125466169531032
6.527,0.9494894377903812,0.953641211203773,1.012897142137025
6.548,0.9491017907450473,0.9536140826792568,1.0130374806874518
6.5680000000000005,0.9485326096865613,0.9533968047025616,1.012958935746375
6.589,0.9477274745975942,0.9529815922975202,1.0126713756160644
6.61,0.9467132419558628,0.9523696975296069,1.0121676384965448
6.631,0.9454943246034965,0.951568216959063,1.0114545317035861
6.652,0.9440760259488288,0.9505743002328713,1.0105270588906863
6.673,0.9424645168917083,0.9493790775764211,1.0093728168160754
6.6930000000000005,0.940756523939631,0.9480686549212608,1.0080771171252245
6.714,0.938788744036981,0.9465106484577818,1.0065060302791229
6.735,0.9366507582570821,0.9447682876536019,1.0047194821311531
6.756,0.9343518687987918,0.9428473897327927,1.0027221574696306
6.777,0.9319020779395312,0.9407551543865015,1.0005205348557682
6.798,0.9293120445162045,0.9384995139185708,0.9981227312327864
6.8180000000000005,0.9267252661144953,0.9362082009754429,0.9956655057564499
6.839,0.9238944180503714,0.9336621859881528,0.9929136378455491
6.86,0.9209581680864052,0.9309833555552534,0.989997516876968
6.881,0.917929291602731,0.9281846848662397,0.9869271335834499
6.902,0.9148209669897903,0.9252785551624032,0.9837232225828864
6.923,0.9116467183102477,0.9222776051870528,0.9804005530058751
6.9430000000000005,0.9085749680213621,0.9193437449888363,0.9771386565365973
6.964,0.9053120227518257,0.9161966638174721,0.9736253086349014
6.985,0.9020245260436337,0.9129958107188817,0.9700363828875033
7.006,0.8987267815223812,0.9097558898440018,0.9663877564416847
7.027,0.8954331374010479,0.9064918948703868,0.9626959631479088
7.048,0.8921579240521138,0.9032191337603356,0.9589780560431008
7.0680000000000005,0.8890688480120489,0.9001078957249912,0.955428819891859
7.089,0.8858705593757142,0.8968617745848958,0.9517101655156807
7.11,0.8827323074958869,0.8936513342681142,0.9480169395624957
7.131,0.8796677466462883,0.8904914369056148,0.9443664297684266
7.152,0.8766902104770772,0.887396329806596,0.9407755867051661
7.173,0.8738126540012437,0.8843801054717082,0.9372609221493067
7.1930000000000005,0.8711765360345554,0.8815933469983118,0.9339990939237964
7.214,0.868529814483746,0.8787695881801602,0.930678768900081
7.235,0.8660185778326629,0.8760633718538778,0.9274801949441849
7.256,0.8636537522637562,0.8734867177945691,0.9244175930232098
7.277,0.861445626936997,0.8710508525664079,0.9215045512670713
7.298,0.8594038092225955,0.8687667530323433,0.918753966101584
7.3180000000000005,0.8576219743932432,0.8667416982542243,0.9162965206306501
7.339,0.855929759291479,0.8647821364655246,0.9138973888798081
7.36,0.8544278508848506,0.863001871684425,0.9116942225258199
7.381,0.8531227838523048,0.8614086716166812,0.9096966684703459
7.402,0.8520202364322906,0.8600094858706343,0.907913444218828
7.422000000000001,0.8511628736836463,0.8588627983240158,0.9064215049930121
7.4430000000000005,0.8504687222255946,0.8578590787299278,0.9050781781285695
7.464,0.8499886379821512,0.8570647290393065,0.9039691986387056
7.485,0.8497247097600531,0.8564830047595752,0.9030993300212597
7.506,0.8496780858891112,0.8561163150495515,0.9024722848683115
7.527,0.849848969225922,0.8559663486671917,0.9020907120058804
7.547000000000001,0.8502132628695536,0.8560253042318078,0.9019569796058196
7.5680000000000005,0.8508057973297419,0.8562987569912396,0.9020582168285274
7.589,0.851610932418709,0.8567875175257047,0.9024064685314983
7.61,0.8526251650604404,0.8574893778831623,0.9030001249671653
7.631,0.8538440824128067,0.858401023095169,0.9038365040834262
7.652,0.8552623810674744,0.8595183355631564,0.9049118616259321
7.672000000000001,0.856792870698469,0.860769018622782,0.9061538178859374
7.6930000000000005,0.8585818830766722,0.8622724587569914,0.9076809989664021
7.714,0.8605496629793222,0.863964083270403,0.9094300642071683
7.735,0.8626876487592211,0.8658362444579569,0.9113932518716171
7.756,0.8649865382175114,0.867880751101983,0.9135618504800532
7.777,0.867436329076772,0.8700883349762223,0.9159262344915851
7.797000000000001,0.8699000115227339,0.8723335236952388,0.9183504532981551
7.8180000000000005,0.8726131409018079,0.8748306467002737,0.9210660602762162
7.839,0.8754439889659318,0.8774599867647999,0.9239440976843128
7.86,0.878380238929898,0.8802098063440774,0.9269717509104375
7.881,0.8814091154135723,0.8830680020117513,0.9301355255182542
7.902,0.8845174400265129,0.886021741702457,0.9334213052971064
7.922000000000001,0.8875392419683813,0.8889118968001352,0.9366506252758425
7.9430000000000005,0.8907634389949411,0.8920143380728681,0.9401318512755686
7.964,0.8940263842644776,0.8951728092915223,0.9436903834664492
7.985,0.8973138809726695,0.8983734546393046,0.9473102786976269
8.005,0.9004545693737428,0.9014479306507786,0.9508005989922663
8.026,0.9037487340865594,0.9047009007724828,0.9545218891196371
8.047,0.9070251491000835,0.9079686521005114,0.9582947104262446
8.068,0.9102695590042543,0.9112348034427982,0.9620952265265657
8.088000000000001,0.913316800284018,0.9143294395360837,0.9657186055273392
8.109,0.9164582229777806,0.9175487932410102,0.9695057619792639
8.13,0.9195265980398908,0.9207240362983967,0.9732527183815136
8.151,0.9225085752248665,0.9238268922993501,0.9769076142737644
8.172,0.925391180197227,0.9268591793643485,0.9804785382575865
8.193,0.9281618709817477,0.9298104467372493,0.9839692248704843
8.213000000000001,0.9306855414069795,0.9325255743524046,0.9871953832321736
8.234,0.9332034823349876,0.9352605676045466,0.9904594366256161
8.255,0.935575518396311,0.9378775516414596,0.9935923842824715
8.276,0.937791329058724,0.9403583052692273,0.9965716966713376
8.297,0.939841273513758,0.9426921623800579,0.9993829076222606
8.318,0.94171643262306,0.9448689313797642,1.0020128941777113
8.338000000000001,0.9433323262486477,0.9467877562869,1.0043382708663282
8.359,0.9448434517298033,0.9486321228700274,1.0065812916817216
8.38,0.9461580278025642,0.9502940903758659,1.0086113622892574
8.401,0.9472703348554354,0.9517668335649602,1.0104198256946415
8.422,0.9481755333326569,0.9530441217636983,1.0119992260484265
8.443,0.9488696847907085,0.9541207291761599,1.0133432906961386
8.463000000000001,0.9493317964602686,0.9549560439535322,1.014400439527416
8.484,0.9496060513384524,0.9556314318437783,1.015274705653681
8.505,0.9496630351322346,0.956101511272197,1.0159105070444123
8.526,0.9495024999098531,0.9563722203373028,1.0163189431112523
8.547,0.9491251441467496,0.9564578548859133,1.0165228725055968
8.568,0.9485326096865613,0.9564067396058724,1.0165838290998912
8.588000000000001,0.9477705870874559,0.9561899327671479,1.016471964988841
8.609,0.9467662185435911,0.9558334987314093,1.0162291729540134
8.63,0.9455569347923506,0.9553444844254,1.0158563118152408
8.651,0.9441479973270686,0.9547088782729665,1.0153342290323542
8.672,0.9425455363178342,0.9538911907951568,1.0146125562627335
8.693,0.9407565239396312,0.9529190862150875,1.0137241444553515
8.713000000000001,0.938886378104822,0.9518279890156021,1.0126954990391683
8.734,0.9367562921450886,0.9505005511626629,1.0114085417117322
8.755,0.9344648433377672,0.9489851788142358,1.00989979475795
8.776,0.9320220015866238,0.9472836032000446,1.0081634238441541
8.797,0.9294383954935693,0.9454001003366356,1.006198068976583
8.818,0.9267252661144955,0.943342236600844,1.0040068752339553
8.838000000000001,0.9240317097944181,0.9412289404289133,1.0017168313855394
8.859,0.9211001926969081,0.9388595570568596,0.999109512048018
8.88,0.9180754311423854,0.936348774865834,0.996308223474488
8.901,0.9149705856175767,0.9337101221528795,0.9933290759026892
8.922,0.9117991650479219,0.9309579181759018,0.990189719036805
8.943,0.9085749680213622,0.9281069970469523,0.9869084279768269
8.963000000000001,0.9054680707485995,0.92531374874853,0.9836686246290889
8.984,0.9021814194171401,0.9223134030291568,0.9801643703737595
